"","study_id","study","ClinicalTrials","vaccine","vaccine_type","dose_unit","standard_dosage","location","vaccination_schedule","against_strain","assay","conv","conv_lower","conv_upper","conv_N","dosage_tested","dose_frac","age","age_group","measured_day","schedule_type","N","nab_measurement","nab","nab_lower","nab_upper","derived_from","logTiter_vaccine","logTiter_conv","sd_vaccine","sd_conv","se_vaccine","se_conv","log_ratio_to_conv","ratio_to_conv","se_sd_conv","se_log_ratio_to_conv","mean_sd_vaccine","se_sd_vaccine","log_ratio_lower","log_ratio_upper"
"34",2,"Anderson et al. 2020","NCT04283461","mRNA-1273","mRNA","ug","100","Seattle & Bethesda, US","Day 0/28","wild-type SARS-CoV-2","PsVNA ID50",106,60,189,41,"25",0.4,">=71","elderly","14","prime",10,"GMT/CI",10,10,10,"Table S4, Table S5",1,2.02530586526477,0.44734451237116,0.813965404270096,0.141462755787024,0.127120039232041,-1.02530586526477,0.0943396226415094,0.0910040987640516,0.19018731726699,0.4381693180546,0.105073752082763,-1.39807300710807,-0.65253872342147
"35",2,"Anderson et al. 2020","NCT04283461","mRNA-1273","mRNA","ug","100","Seattle & Bethesda, US","Day 0/28","wild-type SARS-CoV-2","PsVNA ID50",106,60,189,41,"100",1,"56-70","elderly","14","prime",10,"GMT/CI",11,9,13,"Table S4, Table S5",1.04139268515823,2.02530586526477,0.128831226456631,0.813965404270096,0.0407400109355898,0.127120039232041,-0.983913180106545,0.10377358490566,0.0910040987640516,0.133488774304762,0.124761623069839,0.0300262207043839,-1.24555117774388,-0.722275182469212
"36",2,"Anderson et al. 2020","NCT04283461","mRNA-1273","mRNA","ug","100","Seattle & Bethesda, US","Day 0/28","wild-type SARS-CoV-2","PsVNA ID50",106,60,189,41,"100",1,">=71","elderly","14","prime",10,"GMT/CI",26,11,60,"Table S4, Table S5",1.41497334797082,2.02530586526477,0.594345701977053,0.813965404270096,0.187948613577913,0.127120039232041,-0.610332517293952,0.245283018867924,0.0910040987640516,0.226901268661538,0.578836731176845,0.139980227425179,-1.05505900387057,-0.165606030717339
"37",2,"Anderson et al. 2020","NCT04283461","mRNA-1273","mRNA","ug","100","Seattle & Bethesda, US","Day 0/28","wild-type SARS-CoV-2","PsVNA ID50",106,60,189,41,"100",1,"18-55","adult","14","prime",15,"GMT/CI",24,13,42,"Table S4, Table S5",1.38021124171161,2.02530586526477,0.503197300089601,0.813965404270096,0.129924984206904,0.127120039232041,-0.645094623553164,0.226415094339623,0.0910040987640516,0.181769100497086,0.498077169592729,0.0934260225694187,-1.00136206052745,-0.288827186578875
"38",2,"Anderson et al. 2020","NCT04283461","mRNA-1273","mRNA","ug","100","Seattle & Bethesda, US","Day 0/28","wild-type SARS-CoV-2","PsVNA ID80",41,26,66,41,"25",0.4,"56-70","elderly","14","prime",10,"GMT/CI",10,10,10,"Table S4, Table S5",1,1.61278385671974,0.44734451237116,0.660845850772613,0.141462755787024,0.103206782543635,-0.612783856719735,0.24390243902439,0.0738848122488123,0.175109540682021,0.436710345257515,0.102130144177163,-0.955998556456497,-0.269569156982974
"39",2,"Anderson et al. 2020","NCT04283461","mRNA-1273","mRNA","ug","100","Seattle & Bethesda, US","Day 0/28","wild-type SARS-CoV-2","PsVNA ID80",41,26,66,41,"25",0.4,">=71","elderly","14","prime",10,"GMT/CI",10,10,10,"Table S4, Table S5",1,1.61278385671974,0.44734451237116,0.660845850772613,0.141462755787024,0.103206782543635,-0.612783856719735,0.24390243902439,0.0738848122488123,0.175109540682021,0.436451184723655,0.104344168592588,-0.955998556456497,-0.269569156982974
"40",2,"Anderson et al. 2020","NCT04283461","mRNA-1273","mRNA","ug","100","Seattle & Bethesda, US","Day 0/28","wild-type SARS-CoV-2","PsVNA ID80",41,26,66,41,"100",1,"56-70","elderly","14","prime",10,"GMT/CI",10,10,10,"Table S4, Table S5",1,1.61278385671974,0.44734451237116,0.660845850772613,0.141462755787024,0.103206782543635,-0.612783856719735,0.24390243902439,0.0738848122488123,0.175109540682021,0.435554925822658,0.105271872018649,-0.955998556456497,-0.269569156982974
"41",2,"Anderson et al. 2020","NCT04283461","mRNA-1273","mRNA","ug","100","Seattle & Bethesda, US","Day 0/28","wild-type SARS-CoV-2","PsVNA ID80",41,26,66,41,"100",1,">=71","elderly","14","prime",10,"GMT/CI",10,10,10,"Table S4, Table S5",1,1.61278385671974,0.44734451237116,0.660845850772613,0.141462755787024,0.103206782543635,-0.612783856719735,0.24390243902439,0.0738848122488123,0.175109540682021,0.433337028573679,0.103821908735255,-0.955998556456497,-0.269569156982974
"42",2,"Anderson et al. 2020","NCT04283461","mRNA-1273","mRNA","ug","100","Seattle & Bethesda, US","Day 0/28","wild-type SARS-CoV-2","PsVNA ID80",41,26,66,41,"100",1,"18-55","adult","14","prime",15,"GMT/CI",13,8,19,"Table S4, Table S5",1.11394335230684,1.61278385671974,0.371157887920051,0.660845850772613,0.0958325545818585,0.103206782543635,-0.498840504412899,0.317073170731707,0.0738848122488123,0.140838625670283,0.363560951284143,0.069525893922664,-0.774884210726654,-0.222796798099144
"43",2,"Anderson et al. 2020","NCT04283461","mRNA-1273","mRNA","ug","100","Seattle & Bethesda, US","Day 0/28","wild-type SARS-CoV-2","PsVNA ID50",106,60,189,41,"25",0.4,"56-70","elderly","28","prime",10,"GMT/CI",10,10,10,"Table S4, Table S5",1,2.02530586526477,0.44734451237116,0.813965404270096,0.141462755787024,0.127120039232041,-1.02530586526477,0.0943396226415094,0.0910040987640516,0.19018731726699,0.43560470332601,0.104126886787952,-1.39807300710807,-0.65253872342147
"44",2,"Anderson et al. 2020","NCT04283461","mRNA-1273","mRNA","ug","100","Seattle & Bethesda, US","Day 0/28","wild-type SARS-CoV-2","PsVNA ID50",106,60,189,41,"25",0.4,">=71","elderly","28","prime",10,"GMT/CI",10,10,10,"Table S4, Table S5",1,2.02530586526477,0.44734451237116,0.813965404270096,0.141462755787024,0.127120039232041,-1.02530586526477,0.0943396226415094,0.0910040987640516,0.19018731726699,0.435674713087678,0.103858420518879,-1.39807300710807,-0.65253872342147
"45",2,"Anderson et al. 2020","NCT04283461","mRNA-1273","mRNA","ug","100","Seattle & Bethesda, US","Day 0/28","wild-type SARS-CoV-2","PsVNA ID50",106,60,189,41,"100",1,"56-70","elderly","28","prime",10,"GMT/CI",10,10,10,"Table S4, Table S5",1,2.02530586526477,0.44734451237116,0.813965404270096,0.141462755787024,0.127120039232041,-1.02530586526477,0.0943396226415094,0.0910040987640516,0.19018731726699,0.439506167145456,0.103477845044432,-1.39807300710807,-0.65253872342147
"46",2,"Anderson et al. 2020","NCT04283461","mRNA-1273","mRNA","ug","100","Seattle & Bethesda, US","Day 0/28","wild-type SARS-CoV-2","PsVNA ID50",106,60,189,41,"100",1,">=71","elderly","28","prime",10,"GMT/CI",16,10,26,"Table S4, Table S5",1.20411998265592,2.02530586526477,0.334760445880969,0.813965404270096,0.105860547951739,0.127120039232041,-0.821185882608846,0.150943396226415,0.0910040987640516,0.165426599998302,0.325268810271994,0.0765441494955524,-1.14542201860552,-0.496949746612174
"47",2,"Anderson et al. 2020","NCT04283461","mRNA-1273","mRNA","ug","100","Seattle & Bethesda, US","Day 0/28","wild-type SARS-CoV-2","PsVNA ID50",106,60,189,41,"100",1,"18-55","adult","28","prime",15,"GMT/CI",18,12,27,"Table S4, Table S5",1.25527250510331,2.02530586526477,0.347958425375178,0.813965404270096,0.0898424791100415,0.127120039232041,-0.770033360161464,0.169811320754717,0.0910040987640516,0.155663661228284,0.343227827399363,0.0644373761560718,-1.0751341361689,-0.464932584154028
"48",2,"Anderson et al. 2020","NCT04283461","mRNA-1273","mRNA","ug","100","Seattle & Bethesda, US","Day 0/28","wild-type SARS-CoV-2","PsVNA ID80",41,26,66,41,"25",0.4,"56-70","elderly","28","prime",10,"GMT/CI",10,10,10,"Table S4, Table S5",1,1.61278385671974,0.44734451237116,0.660845850772613,0.141462755787024,0.103206782543635,-0.612783856719735,0.24390243902439,0.0738848122488123,0.175109540682021,0.432795061244387,0.105067943294658,-0.955998556456497,-0.269569156982974
"49",2,"Anderson et al. 2020","NCT04283461","mRNA-1273","mRNA","ug","100","Seattle & Bethesda, US","Day 0/28","wild-type SARS-CoV-2","PsVNA ID80",41,26,66,41,"25",0.4,">=71","elderly","28","prime",10,"GMT/CI",10,10,10,"Table S4, Table S5",1,1.61278385671974,0.44734451237116,0.660845850772613,0.141462755787024,0.103206782543635,-0.612783856719735,0.24390243902439,0.0738848122488123,0.175109540682021,0.436167973558583,0.10312538993451,-0.955998556456497,-0.269569156982974
"50",2,"Anderson et al. 2020","NCT04283461","mRNA-1273","mRNA","ug","100","Seattle & Bethesda, US","Day 0/28","wild-type SARS-CoV-2","PsVNA ID80",41,26,66,41,"100",1,"56-70","elderly","28","prime",10,"GMT/CI",10,10,10,"Table S4, Table S5",1,1.61278385671974,0.44734451237116,0.660845850772613,0.141462755787024,0.103206782543635,-0.612783856719735,0.24390243902439,0.0738848122488123,0.175109540682021,0.436259957420569,0.105255546535436,-0.955998556456497,-0.269569156982974
"51",2,"Anderson et al. 2020","NCT04283461","mRNA-1273","mRNA","ug","100","Seattle & Bethesda, US","Day 0/28","wild-type SARS-CoV-2","PsVNA ID80",41,26,66,41,"100",1,">=71","elderly","28","prime",10,"GMT/CI",11,9,13,"Table S4, Table S5",1.04139268515823,1.61278385671974,0.128831226456631,0.660845850772613,0.0407400109355898,0.103206782543635,-0.57139117156151,0.268292682926829,0.0738848122488123,0.11095669630104,0.125692501613141,0.0298949124941432,-0.788866296311549,-0.353916046811472
"52",2,"Anderson et al. 2020","NCT04283461","mRNA-1273","mRNA","ug","100","Seattle & Bethesda, US","Day 0/28","wild-type SARS-CoV-2","PsVNA ID80",41,26,66,41,"100",1,"18-55","adult","28","prime",15,"GMT/CI",10,10,11,"Table S4, Table S5",1,1.61278385671974,0.0408962194572992,0.660845850772613,0.0105593584587309,0.103206782543635,-0.612783856719735,0.24390243902439,0.0738848122488123,0.103745554189417,0.0400859508211753,0.00757892511691815,-0.816125142930992,-0.409442570508479
